timestamps,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,latitude,longitude
2020-07-28 17:00:00+00:00,1595955600,Clear,clear-day,0.0023,0.02,rain,93.85,101.66,71.55,0.49,1006.8,7.58,15.96,260,0.04,9,10.0,302.8,42.363796,-71.1087861286
2020-07-28 18:00:00+00:00,1595959200,Clear,clear-day,0.0015,0.02,rain,93.99,101.84,71.56,0.48,1006.6,8.49,16.89,274,0.09,8,10.0,304.9,42.363796,-71.1087861286
2020-07-28 19:00:00+00:00,1595962800,Humid,clear-day,0.0047,0.04,rain,92.08,100.26,72.35,0.53,1006.6,8.3,15.2,220,0.15,6,10.0,304.1,42.363796,-71.1087861286
2020-07-28 20:00:00+00:00,1595966400,Clear,clear-day,0.0102,0.06,rain,91.78,98.77,71.23,0.51,1006.6,10.15,16.49,278,0.22,4,10.0,303.1,42.363796,-71.1087861286
2020-07-28 21:00:00+00:00,1595970000,Clear,clear-day,0.0141,0.06,rain,90.34,95.61,69.63,0.51,1007.2,7.47,15.65,282,0.27,3,10.0,302.4,42.363796,-71.1087861286
2020-07-28 22:00:00+00:00,1595973600,Clear,clear-day,0.0098,0.06,rain,88.86,93.76,69.52,0.53,1007.7,7.83,14.18,287,0.25,1,10.0,302.5,42.363796,-71.1087861286
2020-07-28 23:00:00+00:00,1595977200,Clear,clear-day,0.0058,0.04,rain,87.2,92.24,70.1,0.57,1008.2,7.35,14.1,306,0.17,0,10.0,303.0,42.363796,-71.1087861286
2020-07-29 00:00:00+00:00,1595980800,Clear,clear-day,0.001,0.01,rain,85.13,87.66,66.54,0.54,1008.7,7.35,13.74,300,0.09,0,10.0,303.8,42.363796,-71.1087861286
2020-07-29 01:00:00+00:00,1595984400,Clear,clear-night,0.0015,0.01,rain,83.23,83.53,60.55,0.46,1009.3,6.45,13.92,308,0.11,0,10.0,306.3,42.363796,-71.1087861286
2020-07-29 02:00:00+00:00,1595988000,Clear,clear-night,0.0004,0.01,rain,80.7,81.66,61.37,0.52,1010.0,5.28,13.18,289,0.04,0,10.0,309.0,42.363796,-71.1087861286
2020-07-29 03:00:00+00:00,1595991600,Clear,clear-night,0.0,0.0,,78.98,79.22,62.07,0.56,1010.5,5.56,13.55,294,0.14,0,10.0,310.9,42.363796,-71.1087861286
2020-07-29 04:00:00+00:00,1595995200,Clear,clear-night,0.0,0.0,,77.88,78.1,62.0,0.58,1011.2,4.75,12.25,278,0.1,0,10.0,311.0,42.363796,-71.1087861286
2020-07-29 05:00:00+00:00,1595998800,Clear,clear-night,0.0,0.0,,76.71,76.9,61.82,0.6,1011.3,6.29,12.37,307,0.11,0,10.0,310.4,42.363796,-71.1087861286
2020-07-29 06:00:00+00:00,1596002400,Clear,clear-night,0.0,0.0,,75.39,75.53,61.4,0.62,1011.6,5.31,10.6,296,0.15,0,10.0,309.8,42.363796,-71.1087861286
2020-07-29 07:00:00+00:00,1596006000,Clear,clear-night,0.0,0.0,,73.87,73.93,60.61,0.63,1011.8,4.27,10.21,281,0.12,0,10.0,308.0,42.363796,-71.1087861286
2020-07-29 08:00:00+00:00,1596009600,Clear,clear-night,0.0,0.0,,72.28,72.29,60.06,0.65,1011.9,4.76,9.77,295,0.11,0,10.0,308.3,42.363796,-71.1087861286
2020-07-29 09:00:00+00:00,1596013200,Clear,clear-night,0.0,0.0,,71.38,71.38,59.46,0.66,1011.6,4.08,8.62,277,0.1,0,10.0,308.3,42.363796,-71.1087861286
2020-07-29 10:00:00+00:00,1596016800,Clear,clear-day,0.0,0.0,,71.1,71.1,59.15,0.66,1012.7,3.82,8.33,303,0.1,0,10.0,307.7,42.363796,-71.1087861286
2020-07-29 11:00:00+00:00,1596020400,Clear,clear-day,0.0,0.0,,72.39,72.39,59.63,0.64,1012.4,4.34,8.15,294,0.15,0,10.0,306.8,42.363796,-71.1087861286
2020-07-29 12:00:00+00:00,1596024000,Clear,clear-day,0.0,0.0,,75.21,75.26,60.54,0.6,1013.5,4.03,9.18,295,0.12,1,10.0,306.1,42.363796,-71.1087861286
2020-07-29 13:00:00+00:00,1596027600,Clear,clear-day,0.0,0.0,,79.06,79.24,61.38,0.55,1013.7,3.98,9.07,320,0.1,3,10.0,307.3,42.363796,-71.1087861286
2020-07-29 14:00:00+00:00,1596031200,Clear,clear-day,0.0,0.0,,82.75,83.54,61.99,0.5,1013.7,3.72,8.21,306,0.06,5,10.0,307.0,42.363796,-71.1087861286
2020-07-29 15:00:00+00:00,1596034800,Clear,clear-day,0.0,0.0,,85.21,85.69,61.82,0.46,1013.0,4.01,9.14,313,0.01,7,10.0,306.7,42.363796,-71.1087861286
2020-07-29 16:00:00+00:00,1596038400,Clear,clear-day,0.0,0.0,,86.79,86.96,61.27,0.42,1013.3,3.91,10.3,310,0.03,9,10.0,306.4,42.363796,-71.1087861286
2020-07-29 17:00:00+00:00,1596042000,Clear,clear-day,0.0,0.0,,87.77,87.77,60.68,0.4,1012.9,4.58,11.52,175,0.04,9,10.0,306.1,42.363796,-71.1087861286
2020-07-29 18:00:00+00:00,1596045600,Clear,clear-day,0.0009,0.01,rain,87.71,88.01,61.67,0.42,1012.5,4.62,11.13,230,0.08,8,10.0,305.6,42.363796,-71.1087861286
2020-07-29 19:00:00+00:00,1596049200,Clear,clear-day,0.0006,0.01,rain,87.9,88.5,62.38,0.43,1011.9,6.34,12.24,188,0.15,6,10.0,306.4,42.363796,-71.1087861286
2020-07-29 20:00:00+00:00,1596052800,Clear,clear-day,0.0,0.0,,88.11,88.88,62.77,0.43,1011.1,6.09,11.68,198,0.23,4,10.0,307.7,42.363796,-71.1087861286
2020-07-29 21:00:00+00:00,1596056400,Clear,clear-day,0.0006,0.01,rain,87.62,88.53,63.09,0.44,1011.0,6.5,15.59,203,0.27,2,10.0,308.9,42.363796,-71.1087861286
2020-07-29 22:00:00+00:00,1596060000,Clear,clear-day,0.0,0.0,,86.98,88.41,64.23,0.47,1010.7,6.52,13.64,205,0.25,1,10.0,309.9,42.363796,-71.1087861286
2020-07-29 23:00:00+00:00,1596063600,Clear,clear-day,0.0002,0.01,rain,86.05,87.59,64.48,0.49,1011.0,7.05,13.96,209,0.18,0,10.0,310.8,42.363796,-71.1087861286
2020-07-30 00:00:00+00:00,1596067200,Clear,clear-day,0.0009,0.01,rain,83.65,85.13,64.26,0.52,1011.2,8.18,14.48,187,0.08,0,10.0,311.6,42.363796,-71.1087861286
2020-07-30 01:00:00+00:00,1596070800,Clear,clear-night,0.0002,0.01,rain,81.06,82.69,64.33,0.57,1011.8,7.24,15.74,207,0.05,0,10.0,314.2,42.363796,-71.1087861286
2020-07-30 02:00:00+00:00,1596074400,Clear,clear-night,0.0,0.0,,78.59,79.03,64.15,0.61,1012.0,6.49,15.68,214,0.02,0,10.0,314.6,42.363796,-71.1087861286
2020-07-30 03:00:00+00:00,1596078000,Clear,clear-night,0.0004,0.01,rain,76.93,77.45,64.98,0.67,1012.3,6.41,15.9,212,0.01,0,10.0,315.0,42.363796,-71.1087861286
2020-07-30 04:00:00+00:00,1596081600,Clear,clear-night,0.0,0.0,,75.86,76.47,65.65,0.71,1011.8,5.07,14.17,217,0.02,0,10.0,315.5,42.363796,-71.1087861286
2020-07-30 05:00:00+00:00,1596085200,Clear,clear-night,0.0008,0.01,rain,74.94,75.65,66.37,0.75,1012.0,5.75,13.36,227,0.05,0,10.0,315.9,42.363796,-71.1087861286
2020-07-30 06:00:00+00:00,1596088800,Clear,clear-night,0.0,0.0,,75.03,75.85,67.33,0.77,1011.3,5.18,13.69,245,0.12,0,10.0,315.8,42.363796,-71.1087861286
2020-07-30 07:00:00+00:00,1596092400,Clear,clear-night,0.0002,0.01,rain,73.95,74.82,67.5,0.8,1010.9,4.25,9.6,219,0.11,0,10.0,316.6,42.363796,-71.1087861286
2020-07-30 08:00:00+00:00,1596096000,Clear,clear-night,0.0005,0.02,rain,73.46,74.33,67.41,0.81,1011.1,3.62,7.9,227,0.1,0,10.0,317.5,42.363796,-71.1087861286
2020-07-30 09:00:00+00:00,1596099600,Clear,clear-night,0.0,0.0,,73.62,74.51,67.57,0.81,1011.2,3.23,7.67,221,0.12,0,10.0,318.0,42.363796,-71.1087861286
2020-07-30 10:00:00+00:00,1596103200,Clear,clear-day,0.001,0.03,rain,73.7,74.6,67.73,0.82,1011.2,3.32,7.71,235,0.16,0,10.0,317.7,42.363796,-71.1087861286
2020-07-30 11:00:00+00:00,1596106800,Partly Cloudy,partly-cloudy-day,0.0041,0.06,rain,74.38,75.33,68.23,0.81,1011.5,3.5,8.26,258,0.36,0,10.0,316.8,42.363796,-71.1087861286
2020-07-30 12:00:00+00:00,1596110400,Partly Cloudy,partly-cloudy-day,0.001,0.01,rain,75.75,76.68,68.26,0.78,1011.4,2.68,7.11,255,0.42,1,10.0,316.0,42.363796,-71.1087861286
2020-07-30 13:00:00+00:00,1596114000,Clear,clear-day,0.0,0.0,,77.45,78.35,68.31,0.73,1010.7,3.16,7.06,260,0.23,3,10.0,315.3,42.363796,-71.1087861286
2020-07-30 14:00:00+00:00,1596117600,Clear,clear-day,0.0,0.0,,80.96,83.79,68.22,0.65,1010.6,3.36,7.66,211,0.14,5,10.0,314.7,42.363796,-71.1087861286
2020-07-30 15:00:00+00:00,1596121200,Clear,clear-day,0.0013,0.01,rain,83.89,87.0,67.89,0.59,1010.6,3.91,10.1,246,0.06,7,10.0,313.8,42.363796,-71.1087861286
2020-07-30 16:00:00+00:00,1596124800,Clear,clear-day,0.0024,0.02,rain,87.25,90.85,68.04,0.53,1010.2,4.8,13.34,264,0.11,8,10.0,312.8,42.363796,-71.1087861286
2020-07-30 17:00:00+00:00,1596128400,Clear,clear-day,0.0052,0.03,rain,86.36,89.82,68.0,0.54,1009.7,5.71,13.57,212,0.24,8,10.0,311.7,42.363796,-71.1087861286
2020-07-30 18:00:00+00:00,1596132000,Partly Cloudy,partly-cloudy-day,0.0096,0.05,rain,86.36,90.25,68.67,0.56,1009.4,4.84,13.73,224,0.43,6,10.0,310.4,42.363796,-71.1087861286
2020-07-30 19:00:00+00:00,1596135600,Partly Cloudy,partly-cloudy-day,0.0106,0.06,rain,86.31,90.57,69.23,0.57,1009.0,4.84,12.24,231,0.5,5,10.0,307.1,42.363796,-71.1087861286
2020-07-30 20:00:00+00:00,1596139200,Mostly Cloudy,partly-cloudy-day,0.0113,0.07,rain,86.15,90.16,68.9,0.57,1008.5,5.31,12.63,258,0.61,4,10.0,305.7,42.363796,-71.1087861286
2020-07-30 21:00:00+00:00,1596142800,Mostly Cloudy,partly-cloudy-day,0.011,0.08,rain,86.56,90.26,68.34,0.55,1008.5,4.86,11.92,253,0.84,2,10.0,304.7,42.363796,-71.1087861286
2020-07-30 22:00:00+00:00,1596146400,Overcast,cloudy,0.0118,0.08,rain,85.98,89.44,68.07,0.55,1008.6,5.99,12.32,252,0.92,1,10.0,304.0,42.363796,-71.1087861286
2020-07-30 23:00:00+00:00,1596150000,Overcast,cloudy,0.0205,0.1,rain,82.07,84.5,66.75,0.6,1009.0,5.27,13.16,313,0.89,0,10.0,303.5,42.363796,-71.1087861286
2020-07-31 00:00:00+00:00,1596153600,Partly Cloudy,partly-cloudy-day,0.001,0.02,rain,79.54,81.94,67.65,0.67,1009.4,3.39,7.73,314,0.49,0,10.0,303.6,42.363796,-71.1087861286
2020-07-31 01:00:00+00:00,1596157200,Partly Cloudy,partly-cloudy-night,0.0002,0.01,rain,78.84,79.64,67.64,0.69,1010.0,3.11,6.57,298,0.57,0,10.0,306.2,42.363796,-71.1087861286
2020-07-31 02:00:00+00:00,1596160800,Partly Cloudy,partly-cloudy-night,0.0002,0.01,rain,78.17,78.94,67.2,0.69,1010.3,3.44,7.08,264,0.52,0,10.0,307.0,42.363796,-71.1087861286
2020-07-31 03:00:00+00:00,1596164400,Mostly Cloudy,partly-cloudy-night,0.001,0.02,rain,77.09,77.78,66.49,0.7,1010.5,3.06,6.77,274,0.68,0,10.0,307.6,42.363796,-71.1087861286
2020-07-31 04:00:00+00:00,1596168000,Partly Cloudy,partly-cloudy-night,0.0002,0.01,rain,76.84,77.51,66.28,0.7,1010.7,3.35,7.21,285,0.53,0,10.0,308.2,42.363796,-71.1087861286
2020-07-31 05:00:00+00:00,1596171600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,75.89,76.59,66.45,0.73,1010.2,3.29,6.59,314,0.72,0,10.0,308.6,42.363796,-71.1087861286
2020-07-31 06:00:00+00:00,1596175200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,74.5,75.15,65.86,0.74,1009.4,3.51,6.32,306,0.75,0,10.0,308.5,42.363796,-71.1087861286
2020-07-31 07:00:00+00:00,1596178800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,73.54,74.14,65.3,0.75,1009.1,3.12,6.09,297,0.7,0,10.0,308.2,42.363796,-71.1087861286
2020-07-31 08:00:00+00:00,1596182400,Mostly Cloudy,partly-cloudy-night,0.0009,0.02,rain,72.33,72.87,64.65,0.77,1009.6,4.11,6.38,323,0.8,0,10.0,307.6,42.363796,-71.1087861286
2020-07-31 09:00:00+00:00,1596186000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,71.68,72.14,63.85,0.76,1009.2,3.83,6.68,328,0.85,0,10.0,307.0,42.363796,-71.1087861286
2020-07-31 10:00:00+00:00,1596189600,Overcast,cloudy,0.0003,0.01,rain,71.39,71.81,63.52,0.76,1010.2,3.22,7.09,335,0.88,0,10.0,306.4,42.363796,-71.1087861286
2020-07-31 11:00:00+00:00,1596193200,Mostly Cloudy,partly-cloudy-day,0.0009,0.01,rain,71.9,72.26,63.11,0.74,1010.7,4.82,7.91,344,0.78,0,10.0,305.8,42.363796,-71.1087861286
2020-07-31 12:00:00+00:00,1596196800,Mostly Cloudy,partly-cloudy-day,0.0011,0.01,rain,72.37,72.73,63.12,0.73,1010.9,2.88,5.53,335,0.67,1,10.0,305.0,42.363796,-71.1087861286
2020-07-31 13:00:00+00:00,1596200400,Partly Cloudy,partly-cloudy-day,0.0009,0.01,rain,74.93,75.29,63.42,0.67,1011.0,3.33,5.82,4,0.52,3,10.0,304.5,42.363796,-71.1087861286
2020-07-31 14:00:00+00:00,1596204000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,77.09,77.46,63.53,0.63,1010.6,2.69,4.65,37,0.39,5,10.0,304.1,42.363796,-71.1087861286
2020-07-31 15:00:00+00:00,1596207600,Clear,clear-day,0.0011,0.01,rain,78.85,79.31,64.39,0.61,1010.8,4.36,7.17,74,0.26,6,10.0,304.0,42.363796,-71.1087861286
2020-07-31 16:00:00+00:00,1596211200,Clear,clear-day,0.0004,0.01,rain,79.75,81.46,64.37,0.59,1010.6,6.17,7.78,83,0.22,8,10.0,304.1,42.363796,-71.1087861286
2020-07-31 17:00:00+00:00,1596214800,Clear,clear-day,0.0006,0.01,rain,80.53,82.15,64.18,0.58,1010.3,5.2,8.33,83,0.21,8,10.0,304.4,42.363796,-71.1087861286
2020-07-31 18:00:00+00:00,1596218400,Clear,clear-day,0.0,0.0,,81.22,82.88,64.48,0.57,1009.5,6.05,7.65,86,0.14,8,10.0,303.8,42.363796,-71.1087861286
2020-07-31 19:00:00+00:00,1596222000,Clear,clear-day,0.001,0.01,rain,81.6,83.4,64.95,0.57,1009.7,5.95,9.24,78,0.15,6,10.0,303.8,42.363796,-71.1087861286
2020-07-31 20:00:00+00:00,1596225600,Clear,clear-day,0.0,0.0,,81.29,83.15,65.16,0.58,1009.3,6.42,8.46,89,0.17,4,10.0,303.7,42.363796,-71.1087861286
2020-07-31 21:00:00+00:00,1596229200,Clear,clear-day,0.0,0.0,,80.51,82.39,65.17,0.6,1009.5,6.37,9.02,90,0.17,2,10.0,303.6,42.363796,-71.1087861286
2020-07-31 22:00:00+00:00,1596232800,Clear,clear-day,0.0006,0.01,rain,79.01,79.54,65.08,0.62,1009.8,6.59,9.49,104,0.16,1,10.0,303.5,42.363796,-71.1087861286
2020-07-31 23:00:00+00:00,1596236400,Clear,clear-day,0.0009,0.01,rain,77.41,77.91,64.75,0.65,1010.1,5.99,9.22,107,0.13,0,10.0,303.2,42.363796,-71.1087861286
2020-08-01 00:00:00+00:00,1596240000,Clear,clear-night,0.0,0.0,,75.78,76.32,65.08,0.69,1010.5,5.63,8.28,113,0.08,0,10.0,303.3,42.363796,-71.1087861286
2020-08-01 01:00:00+00:00,1596243600,Clear,clear-night,0.0,0.0,,74.12,74.74,65.52,0.75,1010.5,3.47,6.37,127,0.06,0,10.0,303.3,42.363796,-71.1087861286
2020-08-01 02:00:00+00:00,1596247200,Clear,clear-night,0.0,0.0,,73.06,73.75,65.92,0.78,1010.9,3.05,6.32,139,0.03,0,10.0,303.3,42.363796,-71.1087861286
2020-08-01 03:00:00+00:00,1596250800,Clear,clear-night,0.0006,0.01,rain,72.23,72.92,65.77,0.8,1011.5,2.08,4.44,159,0.0,0,10.0,303.3,42.363796,-71.1087861286
